,rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.realm,user.userId,user.accountLink,displayImageUrl
3356,5.0,"Loved it! It was like I was flying the mission myself, an emotional rollercoaster. There was a lot of sad moments though, but I felt like I just got out of flight school at the end.",Chantal,True,False,False,False,5.0,"Jul 19, 2022",Chantal,Fandango,e4b48394-d072-4b6b-ab30-c5367b18fa82,,
3357,5.0,I loved. Tom Cruise in one of his best works.,Andr B,False,False,False,False,5.0,"Jul 19, 2022",Andr B,RT,979655669,/user/id/979655669,
3358,5.0,"Love this movie so much -- I saw TG Maverick for the fifth time tonight - this film has so many layers - every time I watch I ""tear up"" at different scenes - best movie ever IMO",John M,False,False,False,False,5.0,"Jul 19, 2022",John M,RT,901308144,/user/id/901308144,
3359,5.0,Outstanding movie. I always thought the original was campy and didnt have much of a plot. It was just a stylish show piece. But Maverick was a great story and it was done right. it was a little ridiculous for 5 min but overall a huge successful movie!,John T,False,False,False,False,5.0,"Jul 19, 2022",John T,RT,979655261,/user/id/979655261,
3360,5.0,"We were in need of a movie like this, my God the world is boring and TopGun came to save us from the bone.",Osvaldo A,False,False,False,False,5.0,"Jul 19, 2022",Osvaldo A,RT,979457311,/user/id/979457311,https://graph.facebook.com/v3.3/4758369847561885/picture
3361,5.0,"Maverick is better than the original Top Gun movie. Combining a U.S. military mission to keep the world safe with the personal relationships in the film is a great story. And the real star(s) of the movie are all of the pilots, sound engineers and digital wizards who had us on the edge of seats for most of the movie.",Mary T,False,False,False,False,5.0,"Jul 19, 2022",Mary T,Fandango,d9bec7cb-be9b-4c71-8d96-951ad7c1ee2f,,
3362,5.0,Full of finger gripping action and leaving you with good emotional feelings.,Arlene,True,False,False,False,5.0,"Jul 19, 2022",Arlene,Fandango,55612e49-3b34-458f-964a-29f944954709,,
3363,5.0,"Very action packed, good dialog, well acted.",Ellen G,True,False,False,False,5.0,"Jul 19, 2022",Ellen G,Fandango,4cad52fa-8dbb-41b1-80ae-58274d1de770,,
3364,4.0,Serviceable. Predictable. But fun. Not too deep. Just enough emotional baggage to fuel the jets. Good old-fashioned story-telling.,chaz,True,False,False,False,4.0,"Jul 19, 2022",chaz,Fandango,f0923ffb-9f90-41ee-b974-950a3005efb9,,
3365,5.0,Loved this movie. The action and suspense was just right. Id go see it again.,Debbie,True,False,False,False,5.0,"Jul 19, 2022",Debbie,Fandango,5cfadf08-0fec-4b85-8f27-ca4e54cbf0cb,,
3366,5.0,Great action and overall story. A quality sequel!,Mike,True,False,False,False,5.0,"Jul 19, 2022",Mike,Fandango,8B8C9A9F-3BBF-4528-937C-F5CA673E9B03,,
3367,5.0,I loved the flight scenes!,Eileen,True,False,False,False,5.0,"Jul 19, 2022",Eileen,Fandango,e820ada0-f333-48b6-8e0c-3e55d03aef4d,,
3368,5.0,Amazing!!! 10/10 would watch again!!!,shelby,True,False,False,False,5.0,"Jul 19, 2022",shelby,Fandango,94C6341F-DE49-41FF-A38C-254D4F9B66DD,,
3369,5.0,Best movie of the year by far! I grew up with Top Gun (1) and had very high expectations. This actually exceeded my expectations. SO WELL DONE. I can't wait to see it again.,Heather H,True,False,False,False,5.0,"Jul 19, 2022",Heather H,Fandango,20c59cd1-5b82-40de-bd0e-346cf2ea6696,,
3370,5.0,Loved everything about it!,Suzanne,False,False,False,False,5.0,"Jul 19, 2022",Suzanne,Fandango,df3221db-9f1f-4768-983c-db89e9c70bd5,,
3371,5.0,It was great!  I went because my husband really wanted to see it in the theater...I would have been happy to wait and watch it at home.  Until the music started. It brought back the feeling of watching the first one years ago.,Linda G,True,False,False,False,5.0,"Jul 19, 2022",Linda G,Fandango,a0b114fe-dd58-4194-9d19-df2926af3d4e,,
3372,5.0,Love it!!!!!!!!! 🤩🤩🤩🤩🤩,Vania,True,False,False,False,5.0,"Jul 19, 2022",Vania,Fandango,75EC8028-A59E-47BD-BF4F-F54B18C61E0B,,
3373,2.5,"Sorry I know everyone else thought it was great, for me it was just the same old story done over and over again in Hollywood.",Steve H,False,False,False,False,2.5,"Jul 19, 2022",Steve H,RT,979655333,/user/id/979655333,
3374,5.0,I really liked the movie. It was fast paced and exciting to watch the planes do tricks. You know it's good when my young niece likes the movie also!,S D,True,False,False,False,5.0,"Jul 19, 2022",S D,Fandango,DD67E465-318F-4FC4-AAC8-BDCE47FD223D,,
3375,5.0,"Thank you, Tom Cruise.  This is one of the best movies in many, many, years.  Great writing, great directing, great acting.  What a wonderful break from the half-hearted/half-witted junk Hollywood too often puts out.",Fred F,False,False,False,False,5.0,"Jul 19, 2022",Fred F,RT,977277599,/user/id/977277599,
3376,5.0,It seems that Hollywood has remembered how to make movies! It's great to go to a movie where I'm not being preached at by virtue-signaling hypocrites but instead am given a good throw-back movie with the right balance of nostalgia and fresh material. Good job!,Steve D,True,False,False,False,5.0,"Jul 19, 2022",Steve D,Fandango,4cae2475-a116-4f4c-9c8e-2a0ddb2885f5,,
3377,5.0,"I went with zero expections and oh boy I was so pleased withTop Gun Maverick. The visuals are great, and must be seen  in movie theater.
As a sequel works marvellously and respects the character of the first one.
Fully recommended.",Mariola V,False,False,False,False,5.0,"Jul 19, 2022",Mariola V,RT,979209420,/user/id/979209420,
3378,5.0,"Loved flashbacks and links to original Top Gun.  Good casting, Rooster looked like he indeed would be Goose's son.  Hangman, did a good second to the young Iceman.  Good acting, action and attention grabbing.",Loretta,True,False,False,False,5.0,"Jul 19, 2022",Loretta,Fandango,183c9b0c-afdf-4755-910c-144a8658595f,,
3379,5.0,This movie is definitely better than the first one! Everybody should go see it! I love airplanes. Fighting with them and learning how to fly. It's incredible! I love Top Gun to!,Jackson W,False,False,False,False,5.0,"Jul 19, 2022",Jackson W,RT,979655191,/user/id/979655191,
3380,5.0,"Great action, good sentiment, thrilling moments.dark screen too long between scenes.",Makana,True,False,False,False,5.0,"Jul 19, 2022",Makana,Fandango,ae86fdaa-a639-4596-ba1a-af98aac6b4e3,,
3381,4.0,A little predictable.,JK,True,False,False,False,4.0,"Jul 19, 2022",JK,Fandango,d7748e2c-1772-498c-a068-0494965ddd57,,
3382,5.0,"This is the best action movie I have seen in a long, long time! Just the perfect amounts of nostalgia, mixed with great performances and not a bit of political correctness or wokeness which seems to have to be sprinkled into any movie nowadays makes this a cant miss movie! Its incredible how great Tom Cruise still looks at 60!",Robert,True,False,False,False,5.0,"Jul 19, 2022",Robert,Fandango,dc3f215f-4e3d-459a-af90-411b837411c2,,
3383,5.0,Excellent action movie! Loved it!,Michelle,True,False,False,False,5.0,"Jul 19, 2022",Michelle,Fandango,8b0be5ad-769e-4baa-865f-4579f26e7f31,,
3384,5.0,The quality of the acting is excellent. The story line is excellent. Worth seeing again!,Grandma,True,False,False,False,5.0,"Jul 19, 2022",Grandma,Fandango,fb3aa70e-b376-4e64-bb94-595209293c37,,
3385,5.0,Loved the storyline and the flight footage,JohnG,True,False,False,False,5.0,"Jul 19, 2022",JohnG,Fandango,d9a9d36c-cd8d-434d-8f4d-df37744aec75,,
3386,5.0,The movie tied in so well with the first one and really paid homage to life experience!,Rebecca,True,False,False,False,5.0,"Jul 19, 2022",Rebecca,Fandango,0c6fefc3-aee9-487c-94e1-619aae80153d,,
3387,5.0,Loved every minute of the movie! Way too many previews to watch before the movie started. Popcorn was good.,Doris,True,False,False,False,5.0,"Jul 19, 2022",Doris,Fandango,021b5927-2fc3-4cc0-b8b4-f5e48721f038,,
3388,5.0,Great Movie!!  Probably better than the first.  loved it. No dull moments sucks you in & keeps you there.,Elizabeth Gilmore,True,False,False,False,5.0,"Jul 19, 2022",Elizabeth Gilmore,Fandango,7E7A95F0-D54D-4DB5-92FD-B4090D0ED143,,
3389,5.0,Loved the scenes through the valley,Fandango Customer C,True,False,False,False,5.0,"Jul 19, 2022",Fandango Customer C,Fandango,bc80c1cf-b5a3-471b-9691-a4f9ace5d839,,
3390,5.0,"This movie is awesome! It paid great homage to the original while staying fresh and relevant for the newer, younger crowd.",Michael E,True,False,False,False,5.0,"Jul 19, 2022",Michael E,Fandango,d8e52dd5-0a67-4194-8ced-c67b26317122,,
3391,5.0,The whole family loved it.  Even the Marine. Will see it again. Great flying scenes.,GDP,True,False,False,False,5.0,"Jul 19, 2022",GDP,Fandango,3DB4AEC3-72F4-499A-8A1D-952C260057D5,,
3392,5.0,The movie was great and a good sequel.,Tusha,True,False,False,False,5.0,"Jul 19, 2022",Tusha,Fandango,b29b8b78-613c-41d5-b8bc-05c19cd460fe,,
3393,5.0,Good story with lots of action and surprises!,karingk,True,False,False,False,5.0,"Jul 19, 2022",karingk,Fandango,51e1d3ab-d2fb-4acf-bc84-41af5ab1ba40,,
3394,5.0,"Very exciting and well done, we loved it.",Betty E,True,False,False,False,5.0,"Jul 19, 2022",Betty E,Fandango,bde80599-b82b-4e59-9903-bc532575c2c3,,
3395,5.0,Great movie to watch. Throughly entertaining,,False,False,False,False,5.0,"Jul 19, 2022",,Flixster,92c262a6-71bb-4f7a-960e-7e24037f35ac,,
3396,5.0,Loved the way it ties into the first one..it's a really good movie,Sandy Hayes,True,False,False,False,5.0,"Jul 18, 2022",Sandy Hayes,Fandango,b19845ed-e161-4711-b951-391fc3534e2f,,
3397,5.0,Feel good story.  Acting and dialogue was spot on.  Highly recommend this move.  The first TOP GUN needs to be seen before watching TG MAVERICK.,Grant,True,False,False,False,5.0,"Jul 18, 2022",Grant,Fandango,20808c18-0383-4e1d-96fa-64a638a79213,,
3398,5.0,My heart is still pounding!,Tracey H,True,False,False,False,5.0,"Jul 18, 2022",Tracey H,Fandango,83a5d036-f5dd-425c-98c9-e91875b4f94b,,
3399,5.0,"It is a very entertaining film and typical of the Simpson-Bruckheimer style. Tom has become a pretty good actor, and the rest of the cast made excellent contributions. It was nice to see Val Kilmer in what may be his last movie.",DavidInIdaho,True,False,False,False,5.0,"Jul 18, 2022",DavidInIdaho,Fandango,91cdf141-db41-48cb-8cf4-34cea0b726de,,
3400,4.5,Excellent effects and great story line.,Tricia K,True,False,False,False,4.5,"Jul 18, 2022",Tricia K,Fandango,7ba6b80f-c0ab-4182-9fe9-76d51a0e5995,,
3401,5.0,"Really enjoyed the film, clever way they brought in some memories at the beginning and at the end. I was worn out leaving the theater from all the excitement, and great ending and would recommend the film to everyone. Also, thumbs up to Tom Cruise",Mr B,True,False,False,False,5.0,"Jul 18, 2022",Mr B,Fandango,4ea75262-9009-4524-9fd5-e08c56d522e9,,
3402,5.0,"I didn't realize that I was waiting for this movie since 1986. It simply made my day, my week, my month. My birthday is May 28th and the best birthday present I gave to myself ever: the ticket to watch Top Gun: Maverick. Amazing, delightful. Entertainment for real. The whole team efforts resulted in an unforgettable job. And everybody who watched it wants more! We'll keep watching it again and again until the sequel comes.",Claudia P,False,False,False,False,5.0,"Jul 18, 2022",Claudia P,RT,979655080,/user/id/979655080,https://graph.facebook.com/v3.3/5394698650565684/picture
3403,5.0,Second viewing. Every bit as good as the first.,James,True,False,False,False,5.0,"Jul 18, 2022",James,Fandango,f9abbd76-b71f-4722-b3b0-ff155ec17c37,,
3404,5.0,"Really enjoyed the movie, lots of action.",Roy,True,False,False,False,5.0,"Jul 18, 2022",Roy,Fandango,64dbc09b-ba56-4a20-ab75-ce011cd21687,,
3405,5.0,It was great wowiwowww crazy,Om,True,False,False,False,5.0,"Jul 18, 2022",Om,Fandango,F4C3D891-4CFB-478D-92D2-53F95C36CE12,,
3406,5.0,Thrilling and exciting.,Merissa,True,False,False,False,5.0,"Jul 18, 2022",Merissa,Fandango,ebb4b4c6-ec4a-444e-a902-274c2bbddc14,,
3407,5.0,fantastic flying stunts. so much better than the first one!,tia p,False,False,False,False,5.0,"Jul 18, 2022",tia p,RT,978759065,/user/id/978759065,
3408,5.0,I’ve seen it 3 times! That says how good it is!,Misha,True,False,False,False,5.0,"Jul 18, 2022",Misha,Fandango,4E497817-0DDF-4BEF-9232-35D743C088E0,,
3409,4.5,"Sequel as good as the first.  Lots of throwbacks, made me feel like I was 17 again.  Will probably see again.",Eric,True,False,False,False,4.5,"Jul 18, 2022",Eric,Fandango,c898a86c-6ac0-4d67-b754-64b784bbe303,,
3410,5.0,Great new Top Gun movie.,Michael,True,False,False,False,5.0,"Jul 18, 2022",Michael,Fandango,9D3094CD-83F6-49AE-AE6C-CD346600DD34,,
3411,5.0,It was Absolutely amazing!!!,"Lydia, Q. P",False,False,False,False,5.0,"Jul 18, 2022","Lydia, Q. P",Fandango,5749D022-AC24-484F-8FD7-C1E04254862B,,
3412,5.0,"It was great, the old and new mixing together.",Patricia,True,False,False,False,5.0,"Jul 18, 2022",Patricia,Fandango,668aa1d2-7651-4c33-9d23-1d08f269029b,,
3413,5.0,"Well done, good pace, no politics or agendas, just a good ole fashion movie with a feel good ending. There’s a reason so many people liked it. And it not having a major political agenda is a big part of it. ",,False,False,False,False,5.0,"Jul 18, 2022",,Flixster,f93bbf45-2cec-4e83-88c5-cdc02e565ee7,,
3414,5.0,Story was easy to follow. Great action.,Robert,True,False,False,False,5.0,"Jul 18, 2022",Robert,Fandango,856e50ea-7ac4-4f5e-8a4b-da0ec0fa056f,,
3415,4.5,flight sequences were awesome and LOUD! The plot was a little too predictable and the ending you could see coming a mile away. With that said it was good wholesome movie with good messages for young adults.,Charles C,True,False,False,False,4.5,"Jul 18, 2022",Charles C,Fandango,60cd8b2a-c454-4eff-81d0-cd851a3121e0,,
3416,5.0,Great movie. Very exciting. Action packed.,Jack,True,False,False,False,5.0,"Jul 18, 2022",Jack,Fandango,2A1311DE-C4CB-492B-B364-C32D63989D09,,
3417,5.0,"OMG. This film is so good. Movie theatres need to stay open just for films like this. 
Close enough to compliment the first film, without being too nostalgic or cheesy. 
The flying sequences are AMAZING !  Best film of 2022 I know still only July but nothing is going to beat this.",Steven G,False,False,False,False,5.0,"Jul 18, 2022",Steven G,RT,979654993,/user/id/979654993,https://graph.facebook.com/v3.3/10217042453932436/picture
3418,3.5,"The action is superb - and while I have no reverence for the original (have never seen it as of this writing), I still found enjoyment in this. It's real fast and fun.",Chris F,False,False,False,False,3.5,"Jul 18, 2022",Chris F,RT,963390590,/user/id/963390590,
3419,5.0,I liked everything!! Wow!!,Carol,True,False,False,False,5.0,"Jul 18, 2022",Carol,Fandango,88192cc9-5ccd-4bf9-a46a-40244215f7c4,,
3420,5.0,"I usually hate sequels but this was just as amazing as the first one if not better. Constant action.  Great story, great flying!",Jennifer,True,False,False,False,5.0,"Jul 18, 2022",Jennifer,Fandango,7a311711-8731-4366-8e87-8b64ea098a7a,,
3421,5.0,"I loved every bit of this film, enjoyed it more than I expected. I appreciated how it respected the original characters, while also introducing new ones. I was astound by  how I felt I was also taking flight during the plane scenes in this film. Enjoyed the character development and relationships that were built in the movie. This movie didn't need a sequel but truly deserves every bit of praise for it being made.",Michael H,False,False,False,False,5.0,"Jul 18, 2022",Michael H,RT,eabff652-b375-4f69-9674-f511597f4c27,/user/id/eabff652-b375-4f69-9674-f511597f4c27,
3422,5.0,WAY better than the first one!  Loved it!,Clarice,True,False,False,False,5.0,"Jul 18, 2022",Clarice,Fandango,c028e663-31f9-4b4b-8d51-d83a77269c7d,,
3423,4.5,"My overall opinion
Top Gun: Maverick is an action packed, exhilarating journey that will leave you with a sense of awe that most sequels can fail to do. It is definitely a must watch for all fans of the original, and for anyone else who loves the excitement of cinema. The movie isn't perfect and has its fair share of tacky Americanized romance, but even though it can be cringe at times, it does not effect the otherwise brilliant plot. So be ready to sit on the edge of your seat and experience a beautifully shot, wild ride of joy, heartache, and downright electric thrill.

*spoiler* review

The montage that kicks off the film definitely sets it up to be a marvel in cinematography - when it comes to fighter jets that is. The scenes where characters are flying are immersive and stunning to look at, not to mention very fun, and every last one of them left me on the edge of my seat wanting more. Even throughout the rest of the movie good camera techniques and strong depth of fields are used on faces to really single out characters and let the audience analyze them, a useful technique for the plot where the audience is trying to decide their positions on the individual pilots. 
The plot itself was very good, and the situation set up between Maverick and Rooster was a perfect link to the last film and a strong narrative, performed brilliantly by Tom and Miles. Right from the get go I was enthralled and captivated by the story they had set up with the mission, and even though it was quite predictable that they would succeed and probably all survive, the stakes felt so high that it was still extremely  entertaining to watch play out. Certain scenes left my heart beating out of my chest with fear!
The plot falls however when it comes to the side romance story. If the movie has a big problem it's this for me. The romance felt forced, extremely cringe and tacky, and unbelievable predictable. Cool guy meets girl he used to date, they are both single, he can't mess it up this time, and they are in love. What happens? Oh they get together at the end, kiss while leaning against a Porsche, and literally fly into the sunset lol. However even though it was a generic and predictable side story, the rest of the movie was so entertaining that honestly I didn't mind it too much, and it fits in with the genre, but I would have liked to see a change there and was disappointed. 
Last few notes are that I was very impressed with all the diverse cast of actors, and thought they did a brilliant job!
I also really loved how after making that one enemy jet extremely hard to kill due to a skilled enemy pilot, when their plane was eventually shot down they ejected, not going to lie after they pulled that missile evasion I was rooting for them haha.
And that's it for my review on Top Gun: Maverick! I would give it a solid 93%",Jonathan  I,False,False,False,False,4.5,"Jul 18, 2022",Jonathan  I,RT,979460109,/user/id/979460109,
3424,4.5,The videography was incredible and it was nice to be in a theater watching a movie that was pure fun!,Ken P,True,False,False,False,4.5,"Jul 18, 2022",Ken P,Fandango,3217b4a9-103a-40b1-8dce-70682b111d3f,,
3425,5.0,The plot was very good and the special effects were amazing.,KENNETH B,True,False,False,False,5.0,"Jul 18, 2022",KENNETH B,Fandango,6042e133-5c00-4587-a9e4-482b3e71a178,,
3426,5.0,"Well done.  Includes some of the original top gun story lines.  Action, action, action!",Gary M,True,False,False,False,5.0,"Jul 18, 2022",Gary M,Fandango,67760866-3536-42ec-afdb-8ae3ef6dd551,,
3427,5.0,Just as good as everyone says it is. Amazing movie.,Zak,True,False,False,False,5.0,"Jul 18, 2022",Zak,Fandango,AC5F16EF-36BF-4B4B-B845-EB2435CCE592,,
3428,5.0,"Perfeito! sem mimimi, sem frescura, emocionante, lindo!",Rafael P,False,False,False,False,5.0,"Jul 18, 2022",Rafael P,RT,979654926,/user/id/979654926,https://graph.facebook.com/v3.3/837061936308318/picture
3429,5.0,"I was stationed at both Miramar and north island, so both top guns held special meaning for me. Loved em",Gary,True,False,False,False,5.0,"Jul 18, 2022",Gary,Fandango,81bd4be9-502a-4565-bd87-269b677fcb7d,,
3430,5.0,"Great movie from start to finish. Action packed, great sound and visual effects. Heart warming, nostalgic, inspiring, everything you hope to see and feel in a movie and then some! You've got to see it a the theater for the full impact!",Heather,True,False,False,False,5.0,"Jul 18, 2022",Heather,Fandango,b8fb2486-9964-48cc-95c3-b64e66e80314,,
3431,5.0,This is the 2nd time seeing this movie. Soooooo good!!!,rhjsgirl,True,False,False,False,5.0,"Jul 18, 2022",rhjsgirl,Fandango,6ec44402-14e0-4d12-a9a5-0645d0c6bd83,,
3432,5.0,"Muiiiiiitooooo bom, filme simples e sem lacração. essa é uma prova de que não se precisa lacrar para sem bom.",DANIEL C,False,False,False,False,5.0,"Jul 18, 2022",DANIEL C,RT,979635561,/user/id/979635561,
3433,5.0,Best action movie ever! I 've seen 3 times in theatre. U.S.A,Carlos E,False,False,False,False,5.0,"Jul 18, 2022",Carlos E,RT,978402946,/user/id/978402946,https://graph.facebook.com/v3.3/3130304460318595/picture
3434,4.0,A little bit of everything,REYNA,True,False,False,False,4.0,"Jul 18, 2022",REYNA,Fandango,034DFCC2-C775-4732-BFFB-FCBA520C08AA,,
3435,5.0,Fourth time seeing this love this movie.,shelia p,True,False,False,False,5.0,"Jul 18, 2022",shelia p,Fandango,d2ce0542-5d57-49e0-844a-6919e119a743,,
3436,3.5,it was a fun movie.  It met my expectations for a Top Gun movie.,Richard,True,False,False,False,3.5,"Jul 18, 2022",Richard,Fandango,2043641A-5B3C-49FD-B9DA-2852CC41EF20,,
3437,5.0,"I was originally hesitant to see this movie because I didn't want to suffer through watching an aging Tom Cruise attempt to convince us he's still the cocky badass Maverick he was 36 years ago. While there was some of that (Him out flying everyone/everything in the air and the Navy putting up with his BS because he was ""just that good!""), I was pleasantly surprised at how enjoyable, engaging, well thought out and well presented this movie was. I would definitely recommend. I enjoyed it so much more than the original Top Gun movie.",Tina W,True,False,False,True,5.0,"Jul 18, 2022",Tina W,Fandango,345fb8c1-3801-45b5-837c-ef2ae5b4e719,,
3438,0.5,"This movie was so painful to watch with all of the rehashing of the first flick (a great movie btw) in such blatant fashion (one of the aviators chews has blond hair, major attitude and chews toothpicks) that despite being a life long aviation nut I 'ejected' after an excruciatingly ridiculous scene of Goose's son (dressed almost identically to Goose) plays the piano and sings ""Great Balls of Fire"" in the same bar his father did while Maverick watches sadly from the outside.  I would have asked for my money back but I value the theater industry and those it employs too much to do so.  If you are approaching this decision head on, pull a post-merge 9G 180 and hit the burners, this 5th generation monstrosity will eat your lunch money and you WILL end up pulling the handles and punching out.  You might even hit the door so fast you hurt yourself...RIP Goose, no more of that barrel rolling in your grave.  We all deserve better.",rna_errors,True,False,False,False,0.5,"Jul 18, 2022",rna_errors,Fandango,8a20b3ce-b7fc-4135-877b-ea5580670bda,,
3439,5.0,"Easily one of the best movies from the past 10 years (or more). Also, is it totally worth to be watched in the cinemas.",Thomas L,False,False,False,False,5.0,"Jul 18, 2022",Thomas L,RT,979094009,/user/id/979094009,https://graph.facebook.com/v3.3/3918546334862890/picture
3440,5.0,"Top Gun: Maverick is a true, promising sequel that uses every minute to showcase a talented cast and precisely written script. Most sequels fall short, however Top Gun: Maverick is proof that sequels can be created to excel and push past the barrier of its predecessor. A must watch, fresh movie with an exceptional storyline, cast and beautifully crafted cinematography that will keep your adrenaline high.",Kamryn E,False,False,False,False,5.0,"Jul 18, 2022",Kamryn E,RT,941901980,/user/id/941901980,
3441,5.0,"The carry over storyline from the first Top Gun was wonderful! The dogfight scenes were terrific! This movie had heart, good comedy and nostalgia! I loved it!",Cynthia K K,True,False,False,False,5.0,"Jul 18, 2022",Cynthia K K,Fandango,deac3b5b-6f2d-4d34-bd86-208dc040eb12,,
3442,5.0,A lot of action and good story line!,Patricia B,True,False,False,False,5.0,"Jul 18, 2022",Patricia B,Fandango,24DE13A8-27EA-4845-9BF6-FB07E9D02BD0,,
3443,5.0,"It was fantastic, better then the first.",Ellen J,True,False,False,False,5.0,"Jul 18, 2022",Ellen J,Fandango,657be5f6-7d4b-4577-b341-21a0c7f7719e,,
3444,5.0,"I hadn't realized it had been so long since Top Gun was released!  Seeing Tom Cruise and Val Kilmer together was terrific.  I enjoyed the little flashbacks to the earlier film, especially those with Goose.  There were other little hidden nuggets that harked back to the original film that were fun, like Rooster playing ""Great Balls of Fire."" surrounded by the other Top Guns.  The flight scenes were so exciting!  I kept thinking ""Come on!  Come on!  You can make it!""  Interestingly, the one line I'm going to remember and use from the film is ""Don't think, just do.""

The film was like the proverbial roller coaster ride and immensely fun.",Karen Grube,True,False,False,False,5.0,"Jul 18, 2022",Karen Grube,Fandango,0bd30114-201a-4d03-a437-c367f2f0a843,,
3445,5.0,"Perfect sequel to previous adaptation. Watch how they made almost all real flight sequeces, how they trained the actors before flights, etc on youtube before going to see it. It will improve your experience.

Music redone by original composer, Air force participated in the making of this movie, years in the making...",Normand B,False,False,False,False,5.0,"Jul 18, 2022",Normand B,RT,979639545,/user/id/979639545,
3446,5.0,This movie was amazing!!,Hollywood 90210,True,False,False,False,5.0,"Jul 18, 2022",Hollywood 90210,Fandango,2db931d8-be64-4720-9b3d-b42703545fac,,
3447,5.0,"Great flight scenes, suspenseful story line, realistic footage on aircraft carrier. Only corny in a couple spots. Too bad we couldnt get more back story on other TOPGUN aviators. This is one of those films that will be watched again and again!",Teresa,True,False,False,False,5.0,"Jul 18, 2022",Teresa,Fandango,03e6d5cf-069b-436d-b9bc-ad24a2032026,,
3448,5.0,"Say what you want about Tom Cruise, but the guy has mastered the art of movie making, and Maverick may be the apex of his career. It's a very complete story, it's a great cast, it's a great drama, and great effects. Even though the movie is actually quite predictable, it's done so well that you enjoy watching the story play out just like you expected it to. Recommend you watch it on the big screen.",JJ B,False,False,False,False,5.0,"Jul 18, 2022",JJ B,RT,979542703,/user/id/979542703,
3449,4.0,"It was really good, but I felt like parts of the 1st half tried too hard to mirror the first movie. Overall, really good movie!",Lauren P,True,False,False,False,4.0,"Jul 18, 2022",Lauren P,Fandango,b0446e15-ef85-4f8d-a390-597fe2427eb1,,
3450,4.5,"I enjoyed the movie, even though it was very similar in flow to the original Top Gun. The references and memories that Maverick experienced were nostalgic memories for me as well. It had been a long time since I saw the original, so seeing the actors then and now was moving. I felt the final few scenes in the movie were a bit forced. There wasn't sufficient transition built into the storyline. Better to have then than not, but I wish they had a better flow from location to location.",Mike M,True,False,False,False,4.5,"Jul 18, 2022",Mike M,Fandango,25a95bc5-53e9-4123-8a0b-8674a1b31ae7,,
3451,5.0,One of the best movies I have seen on the last 5+ years,Wolfman,True,False,False,False,5.0,"Jul 18, 2022",Wolfman,Fandango,cea91eea-ec2e-4fe1-8fec-6fbc4f804751,,
3452,5.0,Highway to the Danger Zone!! Epic sequel to a classic movie and it is better in a lot of ways. Great acting by Tom Cruise. It is his best movie ever and definitely deserves the strong box office records. Watch it on IMAX if possible.,Bala J,False,False,False,False,5.0,"Jul 18, 2022",Bala J,RT,978308128,/user/id/978308128,https://graph.facebook.com/v3.3/2323486997966484/picture
3453,4.5,Cant water for the next one,David,True,False,False,False,4.5,"Jul 18, 2022",David,Fandango,3eec66db-d0a7-439c-8679-a4a41f8dc63e,,
3454,5.0,So much action!  Loved the movie!,Elizabeth,True,False,False,False,5.0,"Jul 18, 2022",Elizabeth,Fandango,2bdfb585-6296-4dd5-baba-34a4ffe86fda,,
3455,5.0,Loved it. Very well done.,Amelia T,True,False,False,False,5.0,"Jul 18, 2022",Amelia T,Fandango,8f86ed08-99be-41b4-bc13-12135b1fb601,,
3456,5.0,Fast paced action! I could not believe how the time just flew by. This is a great movie and I completely enjoyed every too short minute:),Brad  P,True,False,False,False,5.0,"Jul 18, 2022",Brad  P,Fandango,e8535f80-2f60-4b5b-a39b-319ae302d833,,
3457,5.0,A great movie I love how they implemented the original with the storyline! Brought me back to my childhood. Action packed throughout....,,False,False,False,False,5.0,"Jul 18, 2022",,Flixster,da01e1af-f584-48b4-a3d9-fbe8055c6330,,
3458,5.0,"loved everything about the movie
the action
the story line
the actors
they were all phenomenal!
Our group would have watched it again if we would have had time!",brandy,True,False,False,False,5.0,"Jul 18, 2022",brandy,Fandango,1f05f20f-1765-42cf-904b-71f27252d5d6,,
3459,5.0,It was non stop action. Even better than the first movie.,Linda S,True,False,False,False,5.0,"Jul 18, 2022",Linda S,Fandango,3348e97d-65d7-4ed0-acbc-223e78270896,,
3460,5.0,Pure action without hippies,Antonio  H,False,False,False,False,5.0,"Jul 18, 2022",Antonio  H,RT,979651222,/user/id/979651222,
3461,5.0,love the flying scenes,John A,True,False,False,False,5.0,"Jul 18, 2022",John A,Fandango,2e4ba6d9-ee41-49e6-b8ae-364b3851dc2a,,
3462,5.0,I liked everything about the movie. There was nonstop action & I enjoyed the interaction between the characters. With everything going on in the world right now we needed a feel good movie .,Catherine V,True,False,False,False,5.0,"Jul 18, 2022",Catherine V,Fandango,b57f0690-1158-4824-a51e-e8bcdf21858a,,
3463,5.0,Action PACKED! Loved the blending of the original story line with the new movie.,John K,True,False,False,False,5.0,"Jul 18, 2022",John K,Fandango,0877846f-16d5-4469-a8a5-fa01724b553a,,
3464,5.0,"If they had to wait so long to make a movie, I'm glad they did it well. I was on the edge of my seat the entire movie and it was sweet, it had great dialogue and the humor was spot on. I couldn't have asked for more. Well done Hollywood.",Boobutt,True,False,False,False,5.0,"Jul 18, 2022",Boobutt,Fandango,31aff260-c329-4f86-8f26-2cb4ff0c786a,,
